canonical_smiles,molecule_chembl_id,standard_value,value,target_chembl_id,pIC50
CCN(CC)c1ccc2cc(NC(=O)CCC(=O)O)c(=O)oc2c1,CHEMBL1369231,60000.0,60.0,CHEMBL3880,4.221848749616356
O=C(O)c1ccc(NC2=C/C(=N/S(=O)(=O)c3ccccc3)c3ccccc3C2=O)cc1,CHEMBL1998302,967.0,0.967,CHEMBL3880,6.014573525916998
C=CCc1ccc(OCc2ccc(C(=O)OC)o2)c(OC)c1,CHEMBL1525749,7023.0,7.023,CHEMBL3880,5.153477331583713
CCOC(=O)C1CCCN(C(=O)c2sc3nc(-c4ccc(OC)cc4)cn3c2C)C1,CHEMBL1392762,5853.0,5.853,CHEMBL3880,5.23262147588582
CCOc1ccc(-c2nc(CN3CCCCC3CCn3cccn3)c(C)o2)cc1,CHEMBL1458996,9627.0,9.627,CHEMBL3880,5.016509028184833
CS(=O)(=O)c1ccc(-c2cn3cc(C(=O)O)ccc3n2)cc1,CHEMBL1318777,2504.0,2.504,CHEMBL3880,5.601365675461608
Cc1ccc(OCc2ccc(C(=O)O)o2)cc1C,CHEMBL1335818,1746.0,1.746,CHEMBL3880,5.757955760630449
Cc1ccccc1NC1=C/C(=N\S(=O)(=O)c2cccs2)c2ccccc2C1=O,CHEMBL3189714,437.61,0.43761,CHEMBL3880,6.358912762325454
COC(=O)c1ccccc1OCCCOc1ccc(C=O)cc1OC,CHEMBL1349639,313.82,0.31382,CHEMBL3880,6.503319381931833
CCc1ccc(Nc2n[n+](-c3ccccc3)c(-c3ccc(N(CC)CC)cc3)s2)cc1.[Cl-],CHEMBL1592829,5479.0,5.479,CHEMBL3880,5.26129869956529
Cc1cc(NC(=O)c2coc(=O)c(Br)c2)ccc1C(C)C,CHEMBL1583282,684.75,0.68475,CHEMBL3880,6.164467959074001
COc1cc(N2Cc3ccccc3C2)ccc1C=O,CHEMBL1365827,7000.0,7.0,CHEMBL3880,5.154901959985743
CCOc1ccc(-c2nc(CN(Cc3ccccc3)C[C@@H]3CCC(=O)N3)c(C)o2)cc1,CHEMBL1321741,3053.0,3.053,CHEMBL3880,5.515273195701338
O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1ccc2c(c1)OCCCO2,CHEMBL1562575,816.0,0.816,CHEMBL3880,6.088309841246139
Cc1nc(NC(=O)c2ccc(F)cc2)sc1C(=O)Nc1ccc2c(c1)CCC2,CHEMBL1491154,3836.0,3.836,CHEMBL3880,5.416121401501374
CCc1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccc(C(=O)O)cc3)C(=O)c3ccccc32)cc1,CHEMBL3195410,966.0,0.966,CHEMBL3880,6.015022873584506
Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccc(C(N)=O)cc1,CHEMBL3144973,20942.0,20.942,CHEMBL3880,4.678981844744734
O=[N+]([O-])c1ccc(N=Nc2ncc[nH]2)cc1,CHEMBL1514691,10206.0,10.206,CHEMBL3880,4.991144436003787
O=C(O)c1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccccc3F)C(=O)c3ccccc32)cc1,CHEMBL2003651,638.21,0.63821,CHEMBL3880,6.1950363952055065
COC(=O)c1ccccc1OCCCOc1ccc(C)cc1OC,CHEMBL1407606,4.05,0.00405,CHEMBL3880,8.39254497678533
CC(=O)CSc1ccc(-c2nc3ccccc3[nH]2)cn1,CHEMBL1507355,8088.0,8.088,CHEMBL3880,5.092158857417055
O=C(O)c1cc(N/N=C/c2c[nH]c3ccccc23)ccc1Cl,CHEMBL3190098,2000.0,2.0,CHEMBL3880,5.698970004336019
[O-]/[N+](=C\c1ccco1)c1ccc(Cl)cc1,CHEMBL1320096,4305.0,4.305,CHEMBL3880,5.366026844210326
Nc1c(-c2ccccc2)cnn1-c1ccc(C(=O)O)cc1,CHEMBL1535810,5930.0,5.93,CHEMBL3880,5.226945306635737
Cc1nc2cc(C(=O)O)ccc2[nH]1,CHEMBL482642,7206.0,7.206,CHEMBL3880,5.14230574221345
Cc1ccc2nc(NC(=O)CSCC(=O)OCC(=O)c3ccccc3)sc2c1,CHEMBL1561767,5166.0,5.166,CHEMBL3880,5.286845598162701
O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1ccc2c(c1)OCCO2,CHEMBL1607801,1390.0,1.39,CHEMBL3880,5.856985199745905
Cc1cc(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c(C)n1C,CHEMBL1567778,23372.0,23.372,CHEMBL3880,4.63130412236177
CCc1ccc(OCc2ccc(C(=O)OC)o2)cc1,CHEMBL1505173,550.99,0.55099,CHEMBL3880,6.2588562831522605
COc1cc(/C=N/Nc2ccc(Cl)c(C(=O)O)c2)ccc1OC(=O)c1cccs1,CHEMBL3198324,1321.0,1.321,CHEMBL3880,5.879097182385473
CCC(C)c1ccc(OCc2ccc(C(=O)OC)o2)cc1,CHEMBL1343916,2288.0,2.288,CHEMBL3880,5.640543979879014
O=C(CN1C(=O)c2ccccc2S1(=O)=O)N1CCc2ccccc21,CHEMBL1403324,35282.0,35.282,CHEMBL3880,4.452446804369445
CC(=O)Nc1ccc(NC2=C/C(=N/S(=O)(=O)c3cccs3)c3ccccc3C2=O)cc1,CHEMBL1996724,1612.0,1.612,CHEMBL3880,5.792634962530928
O=C1C(Nc2ccccc2)=C/C(=N/S(=O)(=O)c2cccs2)c2ccccc21,CHEMBL2095095,348.06,0.34806,CHEMBL3880,6.458345884148759
Cc1cc2ccccc2n1CCNC(=O)c1cccs1,CHEMBL1483857,4567.0,4.567,CHEMBL3880,5.340368988392999
O=S(=O)(Cc1ccccc1)N(O)c1ccccc1,CHEMBL1489355,913.0,0.913,CHEMBL3880,6.039529222465701
C=CCn1c(NS(=O)(=O)c2ccccc2)c(S(=O)(=O)c2ccc(C)cc2)c2nc3ccccc3nc21,CHEMBL1612112,1606.0,1.606,CHEMBL3880,5.7942544590573375
O=[N+]([O-])/C=C/c1ccc2c(ccn2Cc2ccccc2)c1,CHEMBL1453089,2975.0,2.975,CHEMBL3880,5.5265130299354315
COCCn1c(C)cc(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c1C,CHEMBL1380039,3728.0,3.728,CHEMBL3880,5.428524096318056
O=C(O)c1cccc(N2C(=O)/C(=C/c3nc4ccccc4[nH]3)SC2=S)c1,CHEMBL1425884,8931.0,8.931,CHEMBL3880,5.049099910633613
Cc1ccc2oc(=O)c(/C=C(\O)c3cccs3)nc2c1,CHEMBL1378580,5053.0,5.053,CHEMBL3880,5.29645070176177
CCc1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccc(O)cc3)C(=O)c3ccccc32)cc1,CHEMBL1987894,1283.0,1.283,CHEMBL3880,5.891773343625071
CC(C)Sc1nc(SCC(=O)NCc2ccco2)c2c3c(sc2n1)COC(C)(C)C3,CHEMBL1479424,8374.0,8.374,CHEMBL3880,5.077067043444789
CCOC(=O)c1sc(NC(=O)c2ccc(C)o2)nc1C,CHEMBL1490334,6547.0,6.547,CHEMBL3880,5.183957659078003
COc1cc(/C=N/Nc2ccc(Cl)c(C(=O)O)c2)ccc1OC(=O)c1ccco1,CHEMBL1977983,791.87,0.79187,CHEMBL3880,6.101346109972029
COc1ccc(C(=O)Oc2ccc(/C=N/Nc3ccc(Cl)c(C(=O)O)c3)cc2OC)cc1,CHEMBL3195965,1504.0,1.504,CHEMBL3880,5.822752163744377
Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)c(C)c1,CHEMBL1969046,919.0,0.919,CHEMBL3880,6.036684488613889
O=P(Nc1nccs1)(c1ccccc1)c1nc2ccccc2s1,CHEMBL1410147,827.0,0.827,CHEMBL3880,6.082494490447453
Cc1cc(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c(C)n1CC(F)(F)F,CHEMBL1505517,60000.0,60.0,CHEMBL3880,4.221848749616356
CC(C)(C)c1ccc(C(=O)c2c[nH]c(C(=O)O)c2)cc1,CHEMBL1468337,469.18,0.46918,CHEMBL3880,6.328660509077319
Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)sc1C(=O)O,CHEMBL1323055,12072.0,12.072,CHEMBL3880,4.918220773232466
C=CCOC(=O)c1sc(NC(=O)c2ccc(OC)cc2)nc1C,CHEMBL1613374,3583.0,3.583,CHEMBL3880,5.445753191833889
COC(=O)C1CCN(C(=O)c2ccc3nc(-c4cccc(OC)c4)oc3c2)CC1,CHEMBL1457670,1054.0,1.054,CHEMBL3880,5.977159389123472
O=[N+]([O-])c1ccc(S(=O)(=O)N2CCN=C2SCc2ccc(F)cc2)cc1,CHEMBL1346332,4795.0,4.795,CHEMBL3880,5.319211388493318
COC(=O)c1cc(C)nc2c1C(=O)C(=O)C=C2N1CCOCC1,CHEMBL1432707,3214.0,3.214,CHEMBL3880,5.492954127572674
O=C(O)c1cc(N/N=C/c2cccnc2)ccc1Cl,CHEMBL3196203,5721.0,5.721,CHEMBL3880,5.242528052234332
CCOC(=O)C1=C(c2ccc(OC)cc2)C(=O)c2ccccc2C1=O,CHEMBL1310221,321.92,0.32192,CHEMBL3880,6.492252040960185
C=CCOc1c(CNc2cccc(C(=O)O)c2)cccc1OC,CHEMBL1462497,2392.0,2.392,CHEMBL3880,5.621238824683627
O=C(Cc1ccccc1)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,CHEMBL1360123,29088.0,29.088,CHEMBL3880,4.536286138458126
O=C1C(Nc2ccc(O)cc2)=C/C(=N/S(=O)(=O)c2cccs2)c2ccccc21,CHEMBL2000517,656.4,0.6564,CHEMBL3880,6.182831427618944
O=C(OCc1ccccn1)c1ccc(COc2ccc3ccccc3c2)o1,CHEMBL1442683,2609.0,2.609,CHEMBL3880,5.583525920899779
O=C(O)c1cccc(NC(S)=NC(NC(=O)c2cccc([N+](=O)[O-])c2)C(Cl)(Cl)Cl)c1,CHEMBL1567471,9851.0,9.851,CHEMBL3880,5.006519680930004
CC(=O)Oc1ccccc1/C=C/c1nc2ccccc2c(=O)o1,CHEMBL1438346,5309.0,5.309,CHEMBL3880,5.274987274658843
CCc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)cc1,CHEMBL3190880,926.0,0.926,CHEMBL3880,6.033389013318065
COc1ccc(N(/N=C2\Sc3ccccc3C2=O)C(C)=O)cc1,CHEMBL3209766,1961.0,1.961,CHEMBL3880,5.707522406332216
Cc1cc2ccccc2n1CCNC(=O)c1ccccc1,CHEMBL1530789,2520.0,2.52,CHEMBL3880,5.598599459218456
COC(=O)c1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)o1,CHEMBL1376094,1072.0,1.072,CHEMBL3880,5.969805214643249
Cc1c(-c2nc(-c3ccc(C(F)(F)F)cc3)no2)n(C)oc1=O,CHEMBL1327234,1596.0,1.596,CHEMBL3880,5.796967112985289
COc1ccccc1NC(=O)c1coc(=O)c(Br)c1,CHEMBL1304017,657.61,0.65761,CHEMBL3880,6.182031591283398
CCCCOc1ccc(-c2cc(C(=O)NN=C(S)NCC)c3ccccc3n2)cc1,CHEMBL1310341,2446.0,2.446,CHEMBL3880,5.611543547299734
O=c1oc2ccc(Cl)cc2nc1/C=C(\O)c1cccs1,CHEMBL1392292,2200.0,2.2,CHEMBL3880,5.657577319177793
CCOC(=O)c1csc(NC(=O)c2cc3ccccc3o2)n1,CHEMBL1546905,784.24,0.78424,CHEMBL3880,6.105551010370106
CC1CCN(c2ccc(-c3cccc(NC(=O)C(F)(F)F)c3)nn2)CC1,CHEMBL1503659,8006.0,8.006,CHEMBL3880,5.096584414230914
CCOC(=O)c1csc(COc2ccc(OC)cc2)n1,CHEMBL1508721,8030.0,8.03,CHEMBL3880,5.095284454721319
Cc1cc(NO)nc(-c2ccc(Br)cc2)n1,CHEMBL1521872,728.49,0.72849,CHEMBL3880,6.137576405424021
CC(=O)Nc1ccc(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,CHEMBL1430889,3749.0,3.749,CHEMBL3880,5.426084559578449
CCCc1ccc(OCc2ccc(C(=O)N3CCSCC3)o2)cc1,CHEMBL1451365,904.0,0.904,CHEMBL3880,6.043831569524636
COc1ccc(/C=C/c2noc(-c3ccccc3OC(C)=O)n2)cc1,CHEMBL1593722,3286.0,3.286,CHEMBL3880,5.483332440900957
CC(=O)c1ccc(N=Nc2c(C)[nH]n(-c3ccccc3)c2=O)cc1,CHEMBL3145193,4400.0,4.4,CHEMBL3880,5.356547323513812
Cc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccccn3)C2=O)cc1,CHEMBL1452159,17786.0,17.786,CHEMBL3880,4.749921712020355
CCN(CC)c1ccc(SS(=O)(=O)O)cc1,CHEMBL1603549,4531.0,4.531,CHEMBL3880,5.3438059378208145
CCC(=O)Nc1ccccc1C(=O)OCC(=O)c1ccccc1,CHEMBL1412954,2133.0,2.133,CHEMBL3880,5.671009144550571
CC(=O)Nc1ccccc1OCC(=O)c1cc(C)n(Cc2cccs2)c1C,CHEMBL1320669,105.94,0.10594,CHEMBL3880,6.974940031400421
Cc1cc(C)c2nc(N3CCC(C(=O)NCCCN4CC(C)CC(C)C4)CC3)sc2c1,CHEMBL1562186,8620.0,8.62,CHEMBL3880,5.064492734175287
COc1cc(/C=C/[N+](=O)[O-])ccc1OCc1cccc(C(=O)O)c1,CHEMBL1562712,7324.0,7.324,CHEMBL3880,5.135251664370341
COc1cc(/C=N/Nc2ccc(Cl)c(C(=O)O)c2)ccc1OC(=O)c1ccc(F)cc1,CHEMBL3196762,874.0,0.874,CHEMBL3880,6.058488567365597
O=C(O)CSCC(=O)Nc1ccc(C2CCCCC2)cc1,CHEMBL1491705,60000.0,60.0,CHEMBL3880,4.221848749616356
COC(=O)c1ccc2nc(NC(=O)C3CC3)sc2c1,CHEMBL1536318,3822.0,3.822,CHEMBL3880,5.417709317281006
Cc1ccc(C(=O)CSc2ccccc2C(=O)O)cc1,CHEMBL1408913,10764.0,10.764,CHEMBL3880,4.968026310908283
CC(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1,CHEMBL1330033,9385.0,9.385,CHEMBL3880,5.027565723042635
CC(=O)Oc1ccc(Nc2ccccc2)cc1,CHEMBL1454886,6625.0,6.625,CHEMBL3880,5.178814117391155
CCOC(=O)c1ccc(-c2ccc(C=O)o2)cc1,CHEMBL1300605,10262.0,10.262,CHEMBL3880,4.988767989680634
CCOC(=O)c1csc(NC(=O)c2ccc(OCC)cc2)n1,CHEMBL1545123,880.0,0.88,CHEMBL3880,6.055517327849832
COc1ccc(-c2cn3c(C)c(C(=O)Nc4cccc(C)n4)sc3n2)cc1,CHEMBL1394002,326.77,0.32677,CHEMBL3880,6.485757821884152
CN(C)c1ccc(C2Nc3cccc4cccc(c34)N2)cc1,CHEMBL1308342,6252.0,6.252,CHEMBL3880,5.203981030652851
Cc1ccc(/C=C2/C(=O)c3ccc(C(=O)O)cc3C2=O)o1,CHEMBL1325440,1650.0,1.65,CHEMBL3880,5.782516055786093
Cc1cc(C)c(S(=O)(=O)/N=C2\C=C(Nc3ccc(C(=O)O)cc3)C(=O)c3ccccc32)c(C)c1,CHEMBL3197091,1677.0,1.677,CHEMBL3880,5.775466937393914
COC(=O)NCCOC(=O)N(O)c1ccc(Br)cc1,CHEMBL1495525,16748.0,16.748,CHEMBL3880,4.776037047780807
CCOC(=O)c1csc(NC(=O)c2ccc3c(c2)OCCO3)n1,CHEMBL1416159,1231.0,1.231,CHEMBL3880,5.909741947068683
Cc1cccc(N(O)C(=O)Nc2cccc(Cl)c2)c1,CHEMBL1384677,5444.0,5.444,CHEMBL3880,5.264081883468703
Cc1nc(NC(=O)c2cccc(Cl)c2)sc1C(=O)N1CCCCC1,CHEMBL1393965,6399.0,6.399,CHEMBL3880,5.193887889830909
CN1C(=O)S/C(=C/c2ccc(OCc3cccc(C(=O)O)c3)cc2)C1=O,CHEMBL1457057,20000.0,20.0,CHEMBL3880,4.698970004336019
COc1ccccc1Nc1nn2c(=O)c3ccc(C(=O)NCc4cccnc4)cc3nc2s1,CHEMBL1418208,4898.0,4.898,CHEMBL3880,5.309981219211305
COc1cccc(-c2cc3nc4c(c(NCC(C)(C)CN(C)C)n3n2)CCCC4)c1,CHEMBL1521861,2388.0,2.388,CHEMBL3880,5.6219656775426685
Cc1c2c(n3c1CCNCCCNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760598,400.0,0.4,CHEMBL3880,6.3979400086720375
Cc1c2c(n3c1CCNCCNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760599,12440.0,12.44,CHEMBL3880,4.9051796196452
Cc1c2c(n3c1CCCNCC(C)(C)CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760600,290.0,0.29,CHEMBL3880,6.5376020021010435
Cc1c2c(n3c1CCCNC(C)(C)CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760601,140.0,0.14,CHEMBL3880,6.853871964321762
Cc1c2c(n3c1CCCNCCNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760602,920.0,0.92,CHEMBL3880,6.036212172654444
Cc1c2c(n3c1CCCNC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1738703,110.0,0.11,CHEMBL3880,6.958607314841775
Cc1c2c(n3c1CCNCC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760603,210.0,0.21,CHEMBL3880,6.6777807052660805
Cc1c2c(n3c1CCCNCC(C)(C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760604,830.0,0.83,CHEMBL3880,6.080921907623926
Cc1c2c(n3c1CCNCC(C)CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760605,360.0,0.36,CHEMBL3880,6.443697499232712
Cc1c2c(n3c1CCNCC(O)CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760606,320.0,0.32,CHEMBL3880,6.494850021680094
Cc1c2c(n3c1CCNCCOCCNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760607,570.0,0.57,CHEMBL3880,6.2441251443275085
Cc1c2c(n3c1CNCCCCNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760608,5000.0,5.0,CHEMBL3880,5.301029995663981
Cc1c2c(n3c1CNCCC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760609,5000.0,5.0,CHEMBL3880,5.301029995663981
Cc1c2c(n3c1CCC(C)NCCNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760610,1240.0,1.24,CHEMBL3880,5.906578314837765
Cc1c2c(n3c1CC[C@@H](C)N[C@H](C)CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760611,90.0,0.09,CHEMBL3880,7.045757490560675
Cc1c2c(n3c1CC[C@H](C)N[C@H](C)CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760612,430.0,0.43,CHEMBL3880,6.366531544420414
Cc1c2c(n3c1CCCN(C)C[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1760613,150.0,0.15,CHEMBL3880,6.823908740944319
CC(=O)N1CCc2c(C)c3c(n2-c2ccc(C(N)=O)c(c2)N[C@@H](C)CC1)CC(C)(C)CC3=O,CHEMBL1760614,110.0,0.11,CHEMBL3880,6.958607314841775
Cc1c2c(n3c1CCCNC(=O)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1778208,82.0,0.082,CHEMBL3880,7.086186147616283
Cc1c2c(n3c1CCCN1CCC[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1738705,96.0,0.096,CHEMBL3880,7.017728766960431
Cc1c2c(n3c1CCCN1CCC[C@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779531,1037.0,1.037,CHEMBL3880,5.984221243610959
Cc1c2c(n3c1CCCN1CCCC[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779532,126.0,0.126,CHEMBL3880,6.899629454882437
Cc1c2c(n3c1CCCN1CCOC[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779533,96.0,0.096,CHEMBL3880,7.017728766960431
Cc1c2c(n3c1CCCN1CCNC[C@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779534,3324.0,3.324,CHEMBL3880,5.478338984887927
CC(=O)N1CCN2CCCc3c(C)c4c(n3-c3ccc(C(N)=O)c(c3)NC[C@H]2C1)CC(C)(C)CC4=O,CHEMBL1779535,106.0,0.106,CHEMBL3880,6.97469413473523
Cc1c2c(n3c1CCCN1CC[C@H](CNc4cc-3ccc4C(N)=O)C1)CC(C)(C)CC2=O,CHEMBL1779536,201.0,0.201,CHEMBL3880,6.696803942579511
Cc1c2c(n3c1CCCN1CC[C@@H](CNc4cc-3ccc4C(N)=O)C1)CC(C)(C)CC2=O,CHEMBL1779537,5000.0,5.0,CHEMBL3880,5.301029995663981
Cc1c2c(n3c1CCCN1C[C@H](O)C[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779538,153.0,0.153,CHEMBL3880,6.815308569182402
Cc1c2c(n3c1CCCN1C[C@@H](F)C[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779539,61.0,0.061,CHEMBL3880,7.214670164989233
CC(=O)N[C@H]1C[C@@H]2CNc3cc(ccc3C(N)=O)-n3c(c(C)c4c3CC(C)(C)CC4=O)CCCN2C1,CHEMBL1779540,634.0,0.634,CHEMBL3880,6.1979107421182675
Cc1c2c(n3c1CCCN1C[C@@H](N4CCCC4)C[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779541,496.0,0.496,CHEMBL3880,6.304518323509803
Cc1c2c(n3c1CCN1CCC[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779542,883.0,0.883,CHEMBL3880,6.054039296422431
Cc1c2c(n3c1CCCCN1CCC[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779543,301.0,0.301,CHEMBL3880,6.521433504406157
Cc1c2c(n3c1CCC(=O)N1CCC[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779544,188.0,0.188,CHEMBL3880,6.72584215073632
Cc1c2c(n3c1CCCN1CCCC[C@@H]1[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779545,170.0,0.17,CHEMBL3880,6.769551078621726
Cc1c2c(n3c1CCCN1CC[C@@H](C1)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779546,982.0,0.982,CHEMBL3880,6.00788851221305
Cc1c2c(n3c1CCCN1CCC[C@@H](C1)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1779547,78.0,0.078,CHEMBL3880,7.107905397309519
O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O,CHEMBL384903,3320.0,3.32,CHEMBL3880,5.478861916295964
O=c1[nH]c2ccccc2n1-c1cc(C(F)(F)F)ccc1O,CHEMBL1802334,2320.0,2.32,CHEMBL3880,5.634512015109101
O=c1[nH]c2ccccc2n1-c1ccc(O)cc1O,CHEMBL1802335,220.0,0.22,CHEMBL3880,6.657577319177793
O=c1[nH]c2ccccc2n1-c1cc(O)ccc1O,CHEMBL1802336,34900.0,34.9,CHEMBL3880,4.45717457304082
O=c1[nH]c2ccccc2n1-c1cc(Cl)c(O)cc1O,CHEMBL1802337,54.0,0.054,CHEMBL3880,7.267606240177032
O=c1[nH]c2ccccc2n1-c1cc(O)c(Cl)cc1O,CHEMBL1802338,2530.0,2.53,CHEMBL3880,5.5968794788241825
CC(=O)NCc1ccc2c(c1)[nH]c(=O)n2-c1cc(Cl)c(O)cc1O,CHEMBL1801572,40.0,0.04,CHEMBL3880,7.3979400086720375
O=C(NCc1ccc2c(c1)[nH]c(=O)n2-c1cc(Cl)c(O)cc1O)c1ccccc1,CHEMBL1801573,72.0,0.072,CHEMBL3880,7.142667503568732
CS(=O)(=O)NCc1ccc2c(c1)[nH]c(=O)n2-c1cc(Cl)c(O)cc1O,CHEMBL1801574,50.0,0.05,CHEMBL3880,7.301029995663981
CCNC(=O)NCc1ccc2c(c1)[nH]c(=O)n2-c1cc(Cl)c(O)cc1O,CHEMBL1801575,33.0,0.033,CHEMBL3880,7.481486060122112
O=C(NCc1ccc2c(c1)[nH]c(=O)n2-c1cc(Cl)c(O)cc1O)Nc1ccccc1,CHEMBL1801576,60.0,0.06,CHEMBL3880,7.221848749616356
O=c1[nH]c2cc(CNS(=O)(=O)c3ccccc3)ccc2n1-c1cc(Cl)c(O)cc1O,CHEMBL1801577,27.0,0.027,CHEMBL3880,7.568636235841013
O=c1[nH]c2cc(CNS(=O)(=O)c3cccc4ccccc34)ccc2n1-c1cc(Cl)c(O)cc1O,CHEMBL1801578,30.0,0.03,CHEMBL3880,7.522878745280337
O=c1[nH]c2cc(CNS(=O)(=O)c3ccc4ccccc4c3)ccc2n1-c1cc(Cl)c(O)cc1O,CHEMBL1801579,47.0,0.047,CHEMBL3880,7.327902142064283
Cc1c2c(n3c1CCCN[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1807790,82.0,0.082,CHEMBL3880,7.086186147616283
Cc1c2c(n3c1CCNC[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1807791,64.0,0.064,CHEMBL3880,7.1938200260161125
Cc1c2c(n3c1CCCN(C)[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1807792,116.0,0.116,CHEMBL3880,6.935542010773082
Cc1c2c(n3c1CCN(C)C[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1807793,88.0,0.088,CHEMBL3880,7.055517327849832
Cc1c2c(n3c1CCCN(CCO)[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1807794,142.0,0.142,CHEMBL3880,6.847711655616943
Cc1c2c(n3c1CCN(CCO)C[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1807795,84.0,0.084,CHEMBL3880,7.075720713938118
CC(=O)N1CCCc2c(C)c3c(n2-c2ccc(C(N)=O)c(c2)N[C@@H](C)[C@@H]1C)CC(C)(C)CC3=O,CHEMBL1807796,85.0,0.085,CHEMBL3880,7.070581074285707
CC(=O)N1CCc2c(C)c3c(n2-c2ccc(C(N)=O)c(c2)N[C@@H](C)[C@H](C)C1)CC(C)(C)CC3=O,CHEMBL1807797,58.0,0.058,CHEMBL3880,7.236572006437063
Cc1c2c(n3c1CCCN(C(=O)CN)[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1807798,81.0,0.081,CHEMBL3880,7.0915149811213505
Cc1c2c(n3c1CCN(C(=O)CN)C[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,CHEMBL1807799,74.0,0.074,CHEMBL3880,7.130768280269024
