Time (s),N_R,N_P,R Concentration (mol/L),P Concentration (mol/L),k (s^-1)
4.611943781443279,3820,2180,6.343407505812022e-21,3.6200597808037195e-21,0.101
4.612117479513378,3819,2181,6.34174692793092e-21,3.621720358684822e-21,0.101
4.6143679528862815,3818,2182,6.340086350049817e-21,3.623380936565925e-21,0.101
4.6155713114237535,3817,2183,6.338425772168714e-21,3.625041514447027e-21,0.101
4.619305827119239,3816,2184,6.3367651942876116e-21,3.62670209232813e-21,0.101
4.622821404467097,3815,2185,6.335104616406509e-21,3.628362670209233e-21,0.101
4.624205364609609,3814,2186,6.333444038525407e-21,3.6300232480903354e-21,0.101
4.626846761336368,3813,2187,6.331783460644304e-21,3.631683825971438e-21,0.101
4.629349002364918,3812,2188,6.330122882763201e-21,3.63334440385254e-21,0.101
4.631707867731829,3811,2189,6.3284623048820985e-21,3.635004981733643e-21,0.101
4.633437434473888,3810,2190,6.326801727000996e-21,3.636665559614746e-21,0.101
4.635575369095068,3809,2191,6.325141149119894e-21,3.6383261374958485e-21,0.101
4.637507455830631,3808,2192,6.323480571238791e-21,3.639986715376951e-21,0.101
4.638434239004065,3807,2193,6.321819993357688e-21,3.641647293258053e-21,0.101
4.641119410569087,3806,2194,6.3201594154765854e-21,3.643307871139156e-21,0.101
4.641409245531076,3805,2195,6.3184988375954826e-21,3.644968449020259e-21,0.101
4.6446646753972685,3804,2196,6.3168382597143806e-21,3.646629026901362e-21,0.101
4.6504124763045915,3803,2197,6.315177681833278e-21,3.6482896047824644e-21,0.101
4.65482254855858,3802,2198,6.313517103952175e-21,3.6499501826635664e-21,0.101
4.655427386132665,3801,2199,6.311856526071072e-21,3.651610760544669e-21,0.101
4.656024592189081,3800,2200,6.3101959481899695e-21,3.653271338425772e-21,0.101
4.659700146177922,3799,2201,6.3085353703088675e-21,3.654931916306875e-21,0.101
4.660945303141544,3798,2202,6.306874792427765e-21,3.6565924941879775e-21,0.101
4.661585753318214,3797,2203,6.305214214546662e-21,3.6582530720690795e-21,0.101
4.664127150004273,3796,2204,6.303553636665559e-21,3.659913649950182e-21,0.101
4.666980086681265,3795,2205,6.3018930587844564e-21,3.661574227831285e-21,0.101
4.669349823754213,3794,2206,6.300232480903354e-21,3.663234805712388e-21,0.101
4.670243204003496,3793,2207,6.2985719030222516e-21,3.664895383593491e-21,0.101
4.674944342022573,3792,2208,6.296911325141149e-21,3.666555961474593e-21,0.101
4.675988543542797,3791,2209,6.295250747260046e-21,3.6682165393556954e-21,0.101
4.67986613004528,3790,2210,6.293590169378943e-21,3.669877117236798e-21,0.101
4.688831736269427,3789,2211,6.291929591497841e-21,3.671537695117901e-21,0.101
4.6901374339021356,3788,2212,6.2902690136167385e-21,3.673198272999004e-21,0.101
4.690288313324252,3787,2213,6.288608435735636e-21,3.674858850880106e-21,0.101
4.691754836895293,3786,2214,6.286947857854533e-21,3.6765194287612085e-21,0.101
4.694241286859754,3785,2215,6.28528727997343e-21,3.678180006642311e-21,0.101
4.6945483579902945,3784,2216,6.283626702092328e-21,3.679840584523414e-21,0.101
4.694644000046068,3783,2217,6.2819661242112254e-21,3.681501162404517e-21,0.101
4.698427743217197,3782,2218,6.2803055463301226e-21,3.683161740285619e-21,0.101
4.7011542749469735,3781,2219,6.27864496844902e-21,3.684822318166722e-21,0.101
4.703746374465923,3780,2220,6.276984390567917e-21,3.6864828960478244e-21,0.101
4.70726309123173,3779,2221,6.275323812686815e-21,3.688143473928927e-21,0.101
4.70913962593969,3778,2222,6.273663234805712e-21,3.68980405181003e-21,0.101
4.7108621460452405,3777,2223,6.2720026569246095e-21,3.691464629691133e-21,0.101
4.712318832546335,3776,2224,6.270342079043507e-21,3.693125207572235e-21,0.101
4.717838351625086,3775,2225,6.268681501162404e-21,3.6947857854533375e-21,0.101
4.717969879008428,3774,2226,6.267020923281302e-21,3.69644636333444e-21,0.101
4.720909428055293,3773,2227,6.265360345400199e-21,3.698106941215543e-21,0.101
4.721735688478547,3772,2228,6.2636997675190964e-21,3.699767519096646e-21,0.101
4.725340841532755,3771,2229,6.262039189637994e-21,3.701428096977748e-21,0.101
4.72909411682454,3770,2230,6.260378611756891e-21,3.7030886748588506e-21,0.101
4.731071414351928,3769,2231,6.258718033875789e-21,3.7047492527399534e-21,0.101
4.7325605329918545,3768,2232,6.257057455994686e-21,3.706409830621056e-21,0.101
4.746718374983479,3767,2233,6.255396878113583e-21,3.708070408502159e-21,0.101
4.751611313622345,3766,2234,6.2537363002324805e-21,3.709730986383261e-21,0.101
4.755986061574624,3765,2235,6.252075722351378e-21,3.711391564264364e-21,0.101
4.7594714240399565,3764,2236,6.250415144470276e-21,3.7130521421454665e-21,0.101
4.7680738944872445,3763,2237,6.248754566589173e-21,3.714712720026569e-21,0.101
4.773201783106809,3762,2238,6.24709398870807e-21,3.716373297907672e-21,0.101
4.7743679311729155,3761,2239,6.2454334108269674e-21,3.718033875788774e-21,0.101
4.775098131485733,3760,2240,6.243772832945865e-21,3.719694453669877e-21,0.101
4.780924501501242,3759,2241,6.2421122550647626e-21,3.7213550315509796e-21,0.101
4.78586807398972,3758,2242,6.24045167718366e-21,3.7230156094320824e-21,0.101
4.786600231756498,3757,2243,6.238791099302557e-21,3.724676187313185e-21,0.101
4.789097986777256,3756,2244,6.237130521421454e-21,3.726336765194287e-21,0.101
4.791071744308665,3755,2245,6.2354699435403515e-21,3.72799734307539e-21,0.101
4.792625665103276,3754,2246,6.2338093656592495e-21,3.729657920956493e-21,0.101
4.800283850348889,3753,2247,6.232148787778147e-21,3.7313184988375955e-21,0.101
4.801035956722001,3752,2248,6.230488209897044e-21,3.732979076718698e-21,0.101
4.801848441987455,3751,2249,6.228827632015941e-21,3.7346396545998e-21,0.101
4.803835589713302,3750,2250,6.2271670541348384e-21,3.736300232480903e-21,0.101
4.804737679157582,3749,2251,6.225506476253736e-21,3.737960810362006e-21,0.101
4.804842942080362,3748,2252,6.223845898372634e-21,3.7396213882431086e-21,0.101
4.806169440288541,3747,2253,6.222185320491531e-21,3.741281966124211e-21,0.101
4.808104953263008,3746,2254,6.220524742610428e-21,3.7429425440053134e-21,0.101
4.8100814062386785,3745,2255,6.218864164729325e-21,3.744603121886416e-21,0.101
4.810751476950671,3744,2256,6.2172035868482225e-21,3.746263699767519e-21,0.101
4.8125760174662675,3743,2257,6.2155430089671205e-21,3.747924277648622e-21,0.101
4.813076984731187,3742,2258,6.213882431086018e-21,3.7495848555297245e-21,0.101
4.816883065870651,3741,2259,6.212221853204915e-21,3.7512454334108265e-21,0.101
4.819635010143046,3740,2260,6.210561275323812e-21,3.752906011291929e-21,0.101
4.821169869814811,3739,2261,6.2089006974427094e-21,3.754566589173032e-21,0.101
4.823431118124905,3738,2262,6.2072401195616074e-21,3.756227167054135e-21,0.101
4.827417360632825,3737,2263,6.205579541680505e-21,3.7578877449352376e-21,0.101
4.82974865541564,3736,2264,6.203918963799402e-21,3.7595483228163396e-21,0.101
4.830529045815033,3735,2265,6.202258385918299e-21,3.7612089006974424e-21,0.101
4.834168452696074,3734,2266,6.200597808037196e-21,3.762869478578545e-21,0.101
4.836548073248435,3733,2267,6.198937230156094e-21,3.764530056459648e-21,0.101
4.839646080295859,3732,2268,6.1972766522749915e-21,3.766190634340751e-21,0.101
4.847681123207245,3731,2269,6.195616074393889e-21,3.767851212221853e-21,0.101
4.849833447374082,3730,2270,6.193955496512786e-21,3.7695117901029555e-21,0.101
4.855100628016092,3729,2271,6.192294918631683e-21,3.771172367984058e-21,0.101
4.855236396929261,3728,2272,6.190634340750581e-21,3.772832945865161e-21,0.101
4.860106124671172,3727,2273,6.1889737628694784e-21,3.774493523746264e-21,0.101
4.863587847120279,3726,2274,6.187313184988376e-21,3.776154101627366e-21,0.101
4.866461928775639,3725,2275,6.185652607107273e-21,3.7778146795084686e-21,0.101
4.868025084725998,3724,2276,6.18399202922617e-21,3.779475257389571e-21,0.101
4.870815905026809,3723,2277,6.182331451345068e-21,3.781135835270674e-21,0.101
4.876354252061566,3722,2278,6.180670873463965e-21,3.782796413151777e-21,0.101
4.878329096989756,3721,2279,6.1790102955828625e-21,3.784456991032879e-21,0.101
4.8805638109380745,3720,2280,6.17734971770176e-21,3.786117568913982e-21,0.101
4.884152625057926,3719,2281,6.175689139820657e-21,3.7877781467950845e-21,0.101
4.888281471576018,3718,2282,6.174028561939555e-21,3.789438724676187e-21,0.101
4.891390880191967,3717,2283,6.172367984058452e-21,3.79109930255729e-21,0.101
4.892834395499961,3716,2284,6.1707074061773494e-21,3.792759880438392e-21,0.101
4.896055596131289,3715,2285,6.169046828296247e-21,3.794420458319495e-21,0.101
4.896746805511535,3714,2286,6.167386250415144e-21,3.7960810362005976e-21,0.101
4.897094585323127,3713,2287,6.165725672534042e-21,3.7977416140817e-21,0.101
4.897829666315256,3712,2288,6.164065094652939e-21,3.799402191962803e-21,0.101
4.90074161354058,3711,2289,6.162404516771836e-21,3.801062769843905e-21,0.101
4.908954537436492,3710,2290,6.1607439388907336e-21,3.802723347725008e-21,0.101
4.9096892291702785,3709,2291,6.159083361009631e-21,3.804383925606111e-21,0.101
4.909903146234363,3708,2292,6.157422783128529e-21,3.8060445034872135e-21,0.101
4.918483482992159,3707,2293,6.155762205247426e-21,3.807705081368316e-21,0.101
4.920056430311103,3706,2294,6.154101627366323e-21,3.809365659249418e-21,0.101
4.920966573010968,3705,2295,6.1524410494852205e-21,3.811026237130521e-21,0.101
4.92390625535323,3704,2296,6.150780471604118e-21,3.812686815011624e-21,0.101
4.925657285186327,3703,2297,6.149119893723016e-21,3.8143473928927266e-21,0.101
4.928043472538208,3702,2298,6.147459315841913e-21,3.816007970773829e-21,0.101
4.93311978970255,3701,2299,6.14579873796081e-21,3.817668548654932e-21,0.101
4.937464505511137,3700,2300,6.144138160079707e-21,3.819329126536034e-21,0.101
4.938813919611991,3699,2301,6.1424775821986046e-21,3.820989704417137e-21,0.101
4.9476784695841785,3698,2302,6.1408170043175026e-21,3.82265028229824e-21,0.101
4.949269400987109,3697,2303,6.1391564264364e-21,3.8243108601793424e-21,0.101
4.9508720776647674,3696,2304,6.137495848555297e-21,3.825971438060445e-21,0.101
4.955100792171332,3695,2305,6.135835270674194e-21,3.827632015941547e-21,0.101
4.955819596528146,3694,2306,6.1341746927930915e-21,3.82929259382265e-21,0.101
4.956836663171291,3693,2307,6.1325141149119894e-21,3.830953171703753e-21,0.101
4.961237705195372,3692,2308,6.130853537030887e-21,3.8326137495848556e-21,0.101
4.9651367401483455,3691,2309,6.129192959149784e-21,3.834274327465958e-21,0.101
4.97021084232984,3690,2310,6.127532381268681e-21,3.83593490534706e-21,0.101
4.972972497960277,3689,2311,6.125871803387578e-21,3.837595483228163e-21,0.101
4.973344153040847,3688,2312,6.124211225506476e-21,3.839256061109266e-21,0.101
4.979142684819756,3687,2313,6.1225506476253736e-21,3.840916638990369e-21,0.101
4.9807319459080315,3686,2314,6.120890069744271e-21,3.8425772168714714e-21,0.101
4.983827378513784,3685,2315,6.119229491863168e-21,3.8442377947525735e-21,0.101
4.985367317588141,3684,2316,6.117568913982065e-21,3.845898372633676e-21,0.101
4.98539774398827,3683,2317,6.115908336100963e-21,3.847558950514779e-21,0.101
4.987413628810759,3682,2318,6.1142477582198605e-21,3.849219528395882e-21,0.101
4.989845619024146,3681,2319,6.112587180338758e-21,3.8508801062769845e-21,0.101
4.9898600183236095,3680,2320,6.110926602457655e-21,3.8525406841580866e-21,0.101
4.99143167992747,3679,2321,6.109266024576552e-21,3.854201262039189e-21,0.101
4.993133395734141,3678,2322,6.107605446695449e-21,3.855861839920292e-21,0.101
4.9960668054731325,3677,2323,6.105944868814347e-21,3.857522417801395e-21,0.101
4.9988566965245615,3676,2324,6.1042842909332446e-21,3.859182995682498e-21,0.101
4.999224636475149,3675,2325,6.102623713052142e-21,3.8608435735636e-21,0.101
5.006100201995978,3674,2326,6.100963135171039e-21,3.8625041514447024e-21,0.101
5.006374674900544,3673,2327,6.099302557289936e-21,3.864164729325805e-21,0.101
5.007524191925014,3672,2328,6.097641979408834e-21,3.865825307206908e-21,0.101
5.012588972129953,3671,2329,6.0959814015277315e-21,3.867485885088011e-21,0.101
5.015885127148378,3670,2330,6.094320823646629e-21,3.869146462969113e-21,0.101
5.01839122637631,3669,2331,6.092660245765526e-21,3.8708070408502156e-21,0.101
5.023923008775773,3668,2332,6.090999667884423e-21,3.872467618731318e-21,0.101
5.027087810918374,3667,2333,6.089339090003321e-21,3.874128196612421e-21,0.101
5.027505804093355,3666,2334,6.087678512122218e-21,3.875788774493524e-21,0.101
5.027907959582911,3665,2335,6.0860179342411156e-21,3.877449352374626e-21,0.101
5.029789180234097,3664,2336,6.084357356360013e-21,3.879109930255729e-21,0.101
5.034652905087804,3663,2337,6.08269677847891e-21,3.8807705081368314e-21,0.101
5.034856985883123,3662,2338,6.081036200597808e-21,3.882431086017934e-21,0.101
5.036481110527403,3661,2339,6.079375622716705e-21,3.884091663899037e-21,0.101
5.039614379383572,3660,2340,6.0777150448356025e-21,3.885752241780139e-21,0.101
5.042901288472865,3659,2341,6.0760544669545e-21,3.887412819661242e-21,0.101
5.044208791310156,3658,2342,6.074393889073397e-21,3.8890733975423445e-21,0.101
5.045372936824926,3657,2343,6.072733311192295e-21,3.890733975423447e-21,0.101
5.045414460248594,3656,2344,6.071072733311192e-21,3.89239455330455e-21,0.101
5.046037143718055,3655,2345,6.069412155430089e-21,3.894055131185652e-21,0.101
5.046059226407752,3654,2346,6.0677515775489866e-21,3.895715709066755e-21,0.101
5.048380711317123,3653,2347,6.066090999667884e-21,3.897376286947858e-21,0.101
5.048417710620424,3652,2348,6.064430421786782e-21,3.8990368648289604e-21,0.101
5.0492704820529255,3651,2349,6.062769843905679e-21,3.900697442710063e-21,0.101
5.0552619305647735,3650,2350,6.061109266024576e-21,3.902358020591165e-21,0.101
5.056516180320342,3649,2351,6.0594486881434735e-21,3.904018598472268e-21,0.101
5.061136454414384,3648,2352,6.057788110262371e-21,3.905679176353371e-21,0.101
5.061331735312442,3647,2353,6.056127532381269e-21,3.9073397542344735e-21,0.101
5.066828128637123,3646,2354,6.054466954500166e-21,3.909000332115576e-21,0.101
5.067239104334335,3645,2355,6.052806376619063e-21,3.910660909996678e-21,0.101
5.0688591016577575,3644,2356,6.0511457987379604e-21,3.912321487877781e-21,0.101
5.071244710248949,3643,2357,6.0494852208568576e-21,3.913982065758884e-21,0.101
5.072719367359681,3642,2358,6.0478246429757556e-21,3.915642643639987e-21,0.101
5.079152703034614,3641,2359,6.046164065094653e-21,3.9173032215210894e-21,0.101
5.079483330547113,3640,2360,6.04450348721355e-21,3.9189637994021914e-21,0.101
5.079960684884217,3639,2361,6.042842909332447e-21,3.920624377283294e-21,0.101
5.085489711284499,3638,2362,6.0411823314513445e-21,3.922284955164397e-21,0.101
5.086080015361652,3637,2363,6.0395217535702425e-21,3.9239455330455e-21,0.101
5.08636155820384,3636,2364,6.03786117568914e-21,3.9256061109266025e-21,0.101
5.086998278809625,3635,2365,6.036200597808037e-21,3.9272666888077045e-21,0.101
5.091179176240083,3634,2366,6.034540019926934e-21,3.928927266688807e-21,0.101
5.094353400213731,3633,2367,6.0328794420458314e-21,3.93058784456991e-21,0.101
5.096349641013152,3632,2368,6.0312188641647294e-21,3.932248422451013e-21,0.101
5.106382046659313,3631,2369,6.0295582862836266e-21,3.9339090003321156e-21,0.101
5.112181368811023,3630,2370,6.027897708402524e-21,3.9355695782132184e-21,0.101
5.114228263188423,3629,2371,6.026237130521421e-21,3.9372301560943204e-21,0.101
5.11699340575452,3628,2372,6.024576552640318e-21,3.938890733975423e-21,0.101
